# chisq H0 ombh2 omch2 tau As ns
2.577812284872579312e+03 6.849896256559429730e+01 2.238446253861978846e-02 1.172786606339965426e-01 7.730839406654342605e-02 2.184960624039188011e-09 9.711565190546421755e-01
2.577526220097930945e+03 6.848366183317733658e+01 2.238817422596458759e-02 1.172483892446510162e-01 7.732434952745372014e-02 2.185079155677565277e-09 9.711697850160423418e-01
2.577526220097930945e+03 6.848366183317733658e+01 2.238817422596458759e-02 1.172483892446510162e-01 7.732434952745372014e-02 2.185079155677565277e-09 9.711697850160423418e-01
2.577536149243276213e+03 6.848397054957041519e+01 2.238908117272135970e-02 1.172790043357902628e-01 7.724751452060753254e-02 2.185248351296926523e-09 9.712242962638136801e-01
2.577536149243276213e+03 6.848397054957041519e+01 2.238908117272135970e-02 1.172790043357902628e-01 7.724751452060753254e-02 2.185248351296926523e-09 9.712242962638136801e-01
2.578554351446204237e+03 6.848289036219756554e+01 2.238880715142617037e-02 1.172607037825788845e-01 7.736338727695152295e-02 2.182019919963910042e-09 9.713381441872154243e-01
2.577277656239625685e+03 6.847043391139627033e+01 2.238578658679591868e-02 1.172383165403393934e-01 7.746312156682313987e-02 2.184467527268427482e-09 9.714703094558135854e-01
2.577190606230352387e+03 6.846720497879289269e+01 2.238440835636724621e-02 1.171500860170757302e-01 7.741552991025503483e-02 2.185059811989688750e-09 9.715624643147613426e-01
2.577430856074231997e+03 6.847501501328068230e+01 2.238548213043870319e-02 1.171542939851074189e-01 7.738985672619001777e-02 2.185863695468277860e-09 9.716248654312471533e-01
2.577430856074231997e+03 6.847501501328068230e+01 2.238548213043870319e-02 1.171542939851074189e-01 7.738985672619001777e-02 2.185863695468277860e-09 9.716248654312471533e-01
2.577298780099448322e+03 6.846060359893286318e+01 2.238569386651200269e-02 1.171352955606540930e-01 7.763346901179930815e-02 2.186232197788665897e-09 9.714648557026285269e-01
2.577298780099448322e+03 6.846060359893286318e+01 2.238569386651200269e-02 1.171352955606540930e-01 7.763346901179930815e-02 2.186232197788665897e-09 9.714648557026285269e-01
2.577545872550707827e+03 6.846047646183551194e+01 2.238671368658685934e-02 1.171769392774162366e-01 7.755703378255174307e-02 2.186967308987853694e-09 9.714766740081968166e-01
2.578595068409632404e+03 6.843930498093072856e+01 2.238593834094098484e-02 1.171869641627489578e-01 7.750598459062583989e-02 2.188320441362406632e-09 9.715513372062062336e-01
2.578836902582303992e+03 6.843400896993443894e+01 2.238451103959277974e-02 1.172082347578397438e-01 7.767143912551281726e-02 2.189411415809183217e-09 9.716515351432963854e-01
2.577933888080994620e+03 6.844337571051237035e+01 2.238509314356225063e-02 1.172027772760835529e-01 7.793460878005803449e-02 2.189477515511190552e-09 9.715641305040331188e-01
2.577933888080994620e+03 6.844337571051237035e+01 2.238509314356225063e-02 1.172027772760835529e-01 7.793460878005803449e-02 2.189477515511190552e-09 9.715641305040331188e-01
2.577933888080994620e+03 6.844337571051237035e+01 2.238509314356225063e-02 1.172027772760835529e-01 7.793460878005803449e-02 2.189477515511190552e-09 9.715641305040331188e-01
2.577740525601293484e+03 6.842723489623030275e+01 2.238189361842249023e-02 1.172490220285981322e-01 7.797680242964731556e-02 2.189630131045581912e-09 9.715574853389189469e-01
2.577181685769669912e+03 6.842845672810814506e+01 2.238103760178279666e-02 1.172373021952211186e-01 7.784872011547874782e-02 2.187735578482686362e-09 9.715256634211324460e-01
2.577108336861167118e+03 6.842458045432752556e+01 2.238139463352042599e-02 1.172630369403437067e-01 7.795702372612892117e-02 2.188160141170714328e-09 9.715192858698750156e-01
2.577061677897364461e+03 6.841527727146910820e+01 2.238236998064513025e-02 1.173223990789351995e-01 7.785937013538145324e-02 2.188035647784539918e-09 9.715373649227130315e-01
2.577062960358171040e+03 6.841216664704028005e+01 2.238131971322180475e-02 1.173271655328273766e-01 7.770899786184910785e-02 2.187465296231374483e-09 9.715879805404756819e-01
2.577062960358171040e+03 6.841216664704028005e+01 2.238131971322180475e-02 1.173271655328273766e-01 7.770899786184910785e-02 2.187465296231374483e-09 9.715879805404756819e-01
2.577007880612604367e+03 6.842013831090359588e+01 2.238140604234377731e-02 1.173067640258440569e-01 7.763301410229971056e-02 2.184613680614344375e-09 9.716707011494895019e-01
2.576904907458402249e+03 6.841299686781361800e+01 2.237688206099538654e-02 1.173034324199247608e-01 7.793639845734628979e-02 2.187089846793759951e-09 9.715767610841969937e-01
2.577420455170396053e+03 6.840823605888054715e+01 2.237824551795537797e-02 1.172574274831764962e-01 7.860807139726809500e-02 2.187761811375046630e-09 9.714257051017224365e-01
2.577805648584185292e+03 6.839984905046613051e+01 2.237996554447583067e-02 1.172815169518043599e-01 7.848879261461129409e-02 2.186651746412633728e-09 9.713671605580129764e-01
2.577231287863061880e+03 6.840397870514884460e+01 2.237886052862071706e-02 1.172973773868029174e-01 7.803407410862017723e-02 2.186112908296112110e-09 9.713572303890114501e-01
2.578021295968307641e+03 6.840580904203901014e+01 2.237668036910502381e-02 1.173129732282255505e-01 7.791870772661593780e-02 2.184286391632763083e-09 9.713351371260843248e-01
2.578086131371304418e+03 6.840583251270197707e+01 2.237751143930754097e-02 1.173024200294786185e-01 7.838753853210578271e-02 2.186180158624567264e-09 9.713102789246406132e-01
2.578240317109423813e+03 6.840348036511325347e+01 2.237902321100173134e-02 1.173044067910131716e-01 7.875265082449718623e-02 2.187421088534619329e-09 9.713537762769478556e-01
2.577777716329573650e+03 6.842895523241357125e+01 2.238123646510756237e-02 1.173131863346286163e-01 7.813252753492022640e-02 2.185928980423202687e-09 9.713611374847616053e-01
2.577777716329573650e+03 6.842895523241357125e+01 2.238123646510756237e-02 1.173131863346286163e-01 7.813252753492022640e-02 2.185928980423202687e-09 9.713611374847616053e-01
2.581144117781108434e+03 6.842089976048548294e+01 2.238256526992435380e-02 1.173142936740372566e-01 7.913610753611426130e-02 2.186583291052761126e-09 9.713968962430926668e-01
2.581144117781108434e+03 6.842089976048548294e+01 2.238256526992435380e-02 1.173142936740372566e-01 7.913610753611426130e-02 2.186583291052761126e-09 9.713968962430926668e-01
2.577237525527947582e+03 6.841915735318212910e+01 2.238059395502459831e-02 1.173018863012460083e-01 7.852894625011885843e-02 2.188364469703113647e-09 9.714328442963843235e-01
2.576947298290019717e+03 6.841103450692926913e+01 2.238001775377168254e-02 1.172856638115152422e-01 7.846682200375712513e-02 2.189225102416318219e-09 9.714515551533164928e-01
2.577048011580917773e+03 6.841586357116332806e+01 2.238094478271849402e-02 1.172909393550476409e-01 7.846485273050705922e-02 2.188743517145099437e-09 9.714067166509325890e-01
2.578087984430560027e+03 6.840952077510534934e+01 2.238484213498324882e-02 1.172908195224691835e-01 7.892180542525839559e-02 2.188063191234305607e-09 9.714696024744701175e-01
2.579782867133482341e+03 6.840298709605397676e+01 2.238554429422899561e-02 1.173543799435240176e-01 7.907362472171795831e-02 2.187291008350455399e-09 9.714664014263576508e-01
2.577764357896172442e+03 6.841838783654829115e+01 2.238384317098461238e-02 1.173889099706909578e-01 7.843873821582918182e-02 2.187360701217615237e-09 9.715097528821106110e-01
2.576969075733764839e+03 6.840525551110906122e+01 2.238278184276633678e-02 1.174064862022971278e-01 7.789921669453259145e-02 2.187139057172366112e-09 9.714957157743304705e-01
2.576969075733764839e+03 6.840525551110906122e+01 2.238278184276633678e-02 1.174064862022971278e-01 7.789921669453259145e-02 2.187139057172366112e-09 9.714957157743304705e-01
2.576794990020133355e+03 6.837457976798982884e+01 2.237817438734300557e-02 1.173913622297448056e-01 7.760955759913487628e-02 2.186237010834370682e-09 9.715341121434917238e-01
2.576794990020133355e+03 6.837457976798982884e+01 2.237817438734300557e-02 1.173913622297448056e-01 7.760955759913487628e-02 2.186237010834370682e-09 9.715341121434917238e-01
2.577234326638324092e+03 6.837723501239273105e+01 2.237727870122480436e-02 1.173787842486761351e-01 7.734433879673058287e-02 2.186649631934746810e-09 9.715198339432515873e-01
2.577407572064307715e+03 6.836977160007387511e+01 2.237922801269526599e-02 1.173553373091270058e-01 7.815819696726057642e-02 2.185756540053233623e-09 9.714563550623097621e-01
2.576884505705676929e+03 6.837429689273730560e+01 2.237547392346805886e-02 1.172698690532020110e-01 7.790427244188896649e-02 2.186777013871280425e-09 9.715158667423628991e-01
2.576884505705676929e+03 6.837429689273730560e+01 2.237547392346805886e-02 1.172698690532020110e-01 7.790427244188896649e-02 2.186777013871280425e-09 9.715158667423628991e-01
2.576927087173527070e+03 6.838990201128916624e+01 2.237493319477815504e-02 1.172643350850700456e-01 7.800266806212496906e-02 2.185845848951609139e-09 9.716223399249586112e-01
2.576927087173527070e+03 6.838990201128916624e+01 2.237493319477815504e-02 1.172643350850700456e-01 7.800266806212496906e-02 2.185845848951609139e-09 9.716223399249586112e-01
2.576907385257867645e+03 6.838587144487767944e+01 2.237251857878484740e-02 1.172579937926347404e-01 7.775897201156939387e-02 2.185044944645992071e-09 9.715795389556229900e-01
2.576918344671202703e+03 6.840691990106083153e+01 2.237644717897703875e-02 1.172885823408030131e-01 7.694537389551528439e-02 2.183288764493722033e-09 9.716743625517715310e-01
2.577812953636882412e+03 6.841722279281346175e+01 2.237418814313691870e-02 1.172963426293807815e-01 7.686887583864152051e-02 2.185158673965120872e-09 9.716963651765005983e-01
2.577812953636882412e+03 6.841722279281346175e+01 2.237418814313691870e-02 1.172963426293807815e-01 7.686887583864152051e-02 2.185158673965120872e-09 9.716963651765005983e-01
2.577693597985381530e+03 6.841798459843245439e+01 2.237016486038383850e-02 1.172953800395186569e-01 7.701588799826021570e-02 2.185592899858268591e-09 9.717454511041286880e-01
2.577429097070515127e+03 6.842165326731291941e+01 2.237147207177620986e-02 1.172880439495122273e-01 7.720434083427892002e-02 2.185906532268130483e-09 9.718080367809150966e-01
2.576958333542088440e+03 6.844080322442047759e+01 2.236994622159588567e-02 1.172751548557041251e-01 7.728980926543485563e-02 2.184703703245186350e-09 9.719096216051643644e-01
2.576933856160558662e+03 6.843531830864219501e+01 2.236998186068048580e-02 1.172609569984666145e-01 7.708870995837065199e-02 2.183721371267824776e-09 9.718921674182565695e-01
2.577202472527261307e+03 6.842886329832383296e+01 2.237015224870054012e-02 1.172972383467450891e-01 7.667667946303864668e-02 2.183090443999005966e-09 9.718087626228897324e-01
2.577790996790853569e+03 6.843031569731273578e+01 2.237390926165598593e-02 1.173065774062719835e-01 7.649325325785338858e-02 2.183516477750808190e-09 9.719494703280581183e-01
2.578430497049263067e+03 6.845094494024465348e+01 2.237530108024335732e-02 1.173108501145279509e-01 7.651789385677956745e-02 2.184535753769049987e-09 9.719903577788082671e-01
2.578296567784797844e+03 6.847122845181293371e+01 2.237549941574050114e-02 1.173422583427410071e-01 7.647291838984013324e-02 2.184273096947403792e-09 9.720658428542333640e-01
2.578296567784797844e+03 6.847122845181293371e+01 2.237549941574050114e-02 1.173422583427410071e-01 7.647291838984013324e-02 2.184273096947403792e-09 9.720658428542333640e-01
2.578296567784797844e+03 6.847122845181293371e+01 2.237549941574050114e-02 1.173422583427410071e-01 7.647291838984013324e-02 2.184273096947403792e-09 9.720658428542333640e-01
2.578296567784797844e+03 6.847122845181293371e+01 2.237549941574050114e-02 1.173422583427410071e-01 7.647291838984013324e-02 2.184273096947403792e-09 9.720658428542333640e-01
2.577096808671093640e+03 6.847077634116422473e+01 2.237669238118748793e-02 1.173279519612379640e-01 7.671931101630856398e-02 2.181586086968225338e-09 9.721261651917482149e-01
2.577331215021657954e+03 6.847116726548306076e+01 2.237453444788096990e-02 1.173977555339103251e-01 7.615738156065499087e-02 2.179989542627953690e-09 9.720936509451499896e-01
2.577730278783586982e+03 6.845657476973315170e+01 2.237502067842580405e-02 1.173888399193956378e-01 7.617495725348280566e-02 2.177704532083259908e-09 9.720965318852573533e-01
2.577264838799268546e+03 6.846776660999717024e+01 2.237240767170271122e-02 1.173819896486001518e-01 7.583185359046798468e-02 2.178142242802858221e-09 9.721511843210536297e-01
2.577385497274120098e+03 6.845789723414122818e+01 2.237308194456374619e-02 1.173959255873472524e-01 7.580106706922438986e-02 2.179745168036400029e-09 9.721336959686229795e-01
2.577442748617557299e+03 6.847327620420371375e+01 2.237335906624173323e-02 1.173939139743117449e-01 7.542058125556914960e-02 2.177887385976059110e-09 9.722335444817958860e-01
2.577753597728706609e+03 6.847352279835163813e+01 2.237201224343458514e-02 1.174011072280620044e-01 7.594666286747385475e-02 2.181051429399680279e-09 9.723625818352088501e-01
2.579131172803134632e+03 6.846972728976234635e+01 2.237747308499542231e-02 1.174210189537245597e-01 7.582229220486808030e-02 2.182582292587907949e-09 9.724003075573229848e-01
2.579131172803134632e+03 6.846972728976234635e+01 2.237747308499542231e-02 1.174210189537245597e-01 7.582229220486808030e-02 2.182582292587907949e-09 9.724003075573229848e-01
2.577203037509769274e+03 6.846797455896756901e+01 2.237684427676293886e-02 1.174295755482671205e-01 7.623424251968276277e-02 2.180055581880978288e-09 9.724577240203733375e-01
2.577689827482472538e+03 6.845813935854707211e+01 2.237772464338997833e-02 1.174081482507530333e-01 7.599827854519994319e-02 2.181418004682419933e-09 9.724078875926750465e-01
2.577689827482472538e+03 6.845813935854707211e+01 2.237772464338997833e-02 1.174081482507530333e-01 7.599827854519994319e-02 2.181418004682419933e-09 9.724078875926750465e-01
2.577265333867098889e+03 6.846223526202405196e+01 2.237646370166991583e-02 1.174407660213894339e-01 7.655960313333978751e-02 2.180735653627432160e-09 9.724690141583963721e-01
2.577234088928695201e+03 6.847710028720896958e+01 2.237487136322160661e-02 1.173947635521765814e-01 7.618032420694495488e-02 2.179937896673792993e-09 9.724103582315801741e-01
2.578220327841612743e+03 6.847419846003920441e+01 2.237419947496037745e-02 1.173709829763449203e-01 7.592750968155523306e-02 2.181730401007031387e-09 9.723831081444487268e-01
2.577584959002707365e+03 6.846758009311730575e+01 2.237665820961955501e-02 1.173745285178437459e-01 7.575246235713962994e-02 2.179976026434507504e-09 9.723897326852771750e-01
2.577262250135165232e+03 6.845421443321369281e+01 2.237283209199048689e-02 1.173293582486865799e-01 7.577531584184148128e-02 2.179340950664215626e-09 9.723893776361118846e-01
2.576977364615440365e+03 6.845363941521050322e+01 2.237627713255519943e-02 1.173206757516970511e-01 7.606814683256753196e-02 2.179842234939566103e-09 9.723395366421956343e-01
2.576966848535527788e+03 6.845926732369446199e+01 2.237302388687409729e-02 1.173442769422836512e-01 7.605929225557520046e-02 2.179454731555010355e-09 9.724164357603918285e-01
2.576966848535527788e+03 6.845926732369446199e+01 2.237302388687409729e-02 1.173442769422836512e-01 7.605929225557520046e-02 2.179454731555010355e-09 9.724164357603918285e-01
2.577561332078417763e+03 6.845700425509939180e+01 2.236999764454244977e-02 1.173563548704257414e-01 7.581063719234737430e-02 2.180149460115743493e-09 9.723623960093032981e-01
2.579709947766330060e+03 6.845949270344877391e+01 2.236819952057417932e-02 1.173720993956154091e-01 7.526114905418973544e-02 2.180449570872077288e-09 9.723899929402064490e-01
2.579588143389501965e+03 6.846297949966717056e+01 2.236779212665548910e-02 1.173496934422845472e-01 7.537099351006502912e-02 2.180728882267794387e-09 9.723652089697203404e-01
2.579323867805949249e+03 6.846981216132118675e+01 2.236712717052827953e-02 1.173656567217117586e-01 7.540044585852007097e-02 2.180704442880103984e-09 9.723183134228958746e-01
2.577207230937406166e+03 6.846722687789261386e+01 2.236563563022927331e-02 1.173623225752048749e-01 7.561432226397156453e-02 2.177529932087802134e-09 9.723017647241329886e-01
2.577471915359248669e+03 6.848046759986021925e+01 2.236303272803526893e-02 1.173251668553103588e-01 7.614339423133228979e-02 2.178507207622712633e-09 9.721821208405917458e-01
2.578339601310407943e+03 6.846997335053144695e+01 2.235930974792533707e-02 1.173548535770547602e-01 7.605814003997522776e-02 2.176766680114963027e-09 9.720193973789236219e-01
2.578339601310407943e+03 6.846997335053144695e+01 2.235930974792533707e-02 1.173548535770547602e-01 7.605814003997522776e-02 2.176766680114963027e-09 9.720193973789236219e-01
2.577432828897724448e+03 6.846764273924966915e+01 2.235765319898296716e-02 1.173230109141402272e-01 7.645485157899603590e-02 2.180008098316167174e-09 9.720418969763283679e-01
2.577432828897724448e+03 6.846764273924966915e+01 2.235765319898296716e-02 1.173230109141402272e-01 7.645485157899603590e-02 2.180008098316167174e-09 9.720418969763283679e-01
2.577771329794029043e+03 6.848323427381276929e+01 2.235673870045393891e-02 1.173705622015716044e-01 7.609971642454631258e-02 2.178730509931032141e-09 9.721614501207862524e-01
2.577487363295131217e+03 6.848223788449972460e+01 2.235861490872890350e-02 1.173388332420502167e-01 7.634796760615895905e-02 2.179838640557613548e-09 9.722369531495637096e-01
2.577274107335466397e+03 6.846973027191221206e+01 2.235656878006480816e-02 1.173229205727919222e-01 7.670475218132614958e-02 2.182331482492566322e-09 9.721954083187602791e-01
2.577750760117707159e+03 6.847084851658108562e+01 2.235704209917721910e-02 1.173302144629036758e-01 7.705382084106748852e-02 2.181736944195593214e-09 9.721073745698289859e-01
2.577256030219628883e+03 6.845963776288988356e+01 2.236309048695626564e-02 1.173447915304359629e-01 7.684509474499100212e-02 2.182131929347234872e-09 9.720322414580729875e-01
2.577256030219628883e+03 6.845963776288988356e+01 2.236309048695626564e-02 1.173447915304359629e-01 7.684509474499100212e-02 2.182131929347234872e-09 9.720322414580729875e-01
2.577160092970424557e+03 6.845117919972815912e+01 2.236169725714963821e-02 1.173446299993598507e-01 7.691927805055637224e-02 2.182399628376071202e-09 9.720611959298779414e-01
2.577159079255742654e+03 6.845434802544720299e+01 2.236243824865957741e-02 1.173099561895420001e-01 7.715458498802382770e-02 2.184603507597092232e-09 9.719985271515252379e-01
2.577097332617422580e+03 6.844370923597602996e+01 2.235997514439236333e-02 1.173138402675957814e-01 7.765479782937032005e-02 2.184978631406848452e-09 9.720430007756206692e-01
2.577093447405106417e+03 6.842923925227957227e+01 2.236183092539040240e-02 1.172824430373250321e-01 7.755213569649768712e-02 2.183427821030853970e-09 9.720908790372918551e-01
2.576749619304634507e+03 6.840398155602881047e+01 2.236048345616887395e-02 1.172665648609626798e-01 7.740868239290904507e-02 2.184579776863951265e-09 9.720334876097299626e-01
2.577479509933537429e+03 6.839525085774812396e+01 2.235654514848837635e-02 1.172700722077411745e-01 7.732416777392091267e-02 2.186234334729373164e-09 9.720638858612674627e-01
2.578519298998610793e+03 6.840335517246263919e+01 2.235367846085556040e-02 1.173196227444840423e-01 7.715235308880986909e-02 2.187325550177267661e-09 9.719077038315452333e-01
2.577191578943672539e+03 6.842406952118612651e+01 2.235488798258702600e-02 1.173548144889533656e-01 7.746285007057603089e-02 2.186486821878800828e-09 9.718956211933451605e-01
2.577191578943672539e+03 6.842406952118612651e+01 2.235488798258702600e-02 1.173548144889533656e-01 7.746285007057603089e-02 2.186486821878800828e-09 9.718956211933451605e-01
2.577191578943672539e+03 6.842406952118612651e+01 2.235488798258702600e-02 1.173548144889533656e-01 7.746285007057603089e-02 2.186486821878800828e-09 9.718956211933451605e-01
2.577191578943672539e+03 6.842406952118612651e+01 2.235488798258702600e-02 1.173548144889533656e-01 7.746285007057603089e-02 2.186486821878800828e-09 9.718956211933451605e-01
2.577052276929172876e+03 6.842881792911531136e+01 2.235307485591808349e-02 1.173170897132637391e-01 7.752050896239513766e-02 2.185584238954758946e-09 9.718752933106380443e-01
2.577191226988426024e+03 6.843757509778333770e+01 2.234923650708344617e-02 1.173176608315007474e-01 7.764889856244511224e-02 2.186622126516848961e-09 9.718938084740869066e-01
2.577011890640408637e+03 6.843780436548506430e+01 2.235105705144223298e-02 1.172973197913967092e-01 7.786649517630235551e-02 2.186766188098130695e-09 9.720465809682986569e-01
2.577011890640408637e+03 6.843780436548506430e+01 2.235105705144223298e-02 1.172973197913967092e-01 7.786649517630235551e-02 2.186766188098130695e-09 9.720465809682986569e-01
2.577013782107395855e+03 6.843201999046796402e+01 2.235216636280561164e-02 1.172966885327842296e-01 7.771166787143399257e-02 2.186783814557568705e-09 9.721088215202408067e-01
2.577623285081134782e+03 6.842329968555371522e+01 2.235292215151671660e-02 1.173217548755536438e-01 7.778055882197282278e-02 2.188796180721971585e-09 9.722000627806448581e-01
2.578451932833850151e+03 6.843817236092446876e+01 2.235450093852848694e-02 1.173113740711664438e-01 7.749629868231351637e-02 2.188610735379483603e-09 9.723092334119424196e-01
2.577954665471488170e+03 6.843141731820377061e+01 2.235373373328459687e-02 1.173003056812199768e-01 7.729668577279186215e-02 2.187068313131377094e-09 9.722159720007114148e-01
2.577129739223713841e+03 6.844535223697842241e+01 2.235146613801637996e-02 1.173142764969614116e-01 7.785318918026354340e-02 2.187718281298761821e-09 9.722700335554034234e-01
2.577129739223713841e+03 6.844535223697842241e+01 2.235146613801637996e-02 1.173142764969614116e-01 7.785318918026354340e-02 2.187718281298761821e-09 9.722700335554034234e-01
2.577328310041470104e+03 6.844399687494919249e+01 2.234948877954634483e-02 1.172808593019390166e-01 7.806633429777221078e-02 2.185422503470165418e-09 9.722773618862579070e-01
2.577328310041470104e+03 6.844399687494919249e+01 2.234948877954634483e-02 1.172808593019390166e-01 7.806633429777221078e-02 2.185422503470165418e-09 9.722773618862579070e-01
2.577328310041470104e+03 6.844399687494919249e+01 2.234948877954634483e-02 1.172808593019390166e-01 7.806633429777221078e-02 2.185422503470165418e-09 9.722773618862579070e-01
2.577328310041470104e+03 6.844399687494919249e+01 2.234948877954634483e-02 1.172808593019390166e-01 7.806633429777221078e-02 2.185422503470165418e-09 9.722773618862579070e-01
2.576941628613727062e+03 6.844218864695852744e+01 2.234792469673126808e-02 1.172803893094452182e-01 7.771524305691218659e-02 2.185062273558204962e-09 9.723579376532223151e-01
2.576941628613727062e+03 6.844218864695852744e+01 2.234792469673126808e-02 1.172803893094452182e-01 7.771524305691218659e-02 2.185062273558204962e-09 9.723579376532223151e-01
2.577145598675823749e+03 6.844461561800801519e+01 2.235345379582997366e-02 1.173493272851246078e-01 7.712140309228458779e-02 2.184602822196132508e-09 9.723209499151670432e-01
2.577145598675823749e+03 6.844461561800801519e+01 2.235345379582997366e-02 1.173493272851246078e-01 7.712140309228458779e-02 2.184602822196132508e-09 9.723209499151670432e-01
2.577060313902468806e+03 6.843153967662735226e+01 2.235515866252810874e-02 1.173943459054437588e-01 7.707200660250999869e-02 2.183599240865778218e-09 9.721881889145869149e-01
2.577239429891713826e+03 6.842977867390827384e+01 2.235295133430250172e-02 1.173684294434618469e-01 7.680487720655654327e-02 2.181462298929557089e-09 9.720041356172208769e-01
2.577239429891713826e+03 6.842977867390827384e+01 2.235295133430250172e-02 1.173684294434618469e-01 7.680487720655654327e-02 2.181462298929557089e-09 9.720041356172208769e-01
2.577239429891713826e+03 6.842977867390827384e+01 2.235295133430250172e-02 1.173684294434618469e-01 7.680487720655654327e-02 2.181462298929557089e-09 9.720041356172208769e-01
2.577718790388362777e+03 6.843328924079749243e+01 2.235363404876612378e-02 1.173441965427707984e-01 7.626596719185235740e-02 2.182407521911135282e-09 9.720167416757403700e-01
2.577718790388362777e+03 6.843328924079749243e+01 2.235363404876612378e-02 1.173441965427707984e-01 7.626596719185235740e-02 2.182407521911135282e-09 9.720167416757403700e-01
2.577046020283971757e+03 6.842508261370339540e+01 2.235358860818420848e-02 1.173420908904567045e-01 7.668640638767747209e-02 2.180916002685197343e-09 9.720653050049388177e-01
2.576893895691011039e+03 6.841774746694871112e+01 2.235687322258816598e-02 1.173273274023699936e-01 7.659197927138658435e-02 2.181655374018386696e-09 9.720767013342130891e-01
2.576893895691011039e+03 6.841774746694871112e+01 2.235687322258816598e-02 1.173273274023699936e-01 7.659197927138658435e-02 2.181655374018386696e-09 9.720767013342130891e-01
2.576746597636471961e+03 6.840676181308644743e+01 2.235855651083238499e-02 1.172966356283525746e-01 7.670259199869902678e-02 2.180771350950139484e-09 9.721146445940187508e-01
2.577582874440072828e+03 6.841181510901959939e+01 2.235473428968855550e-02 1.172630018491856718e-01 7.621253297095756385e-02 2.181550525935432438e-09 9.720319899694447319e-01
2.577415883244918405e+03 6.841319781497395525e+01 2.235770516152109713e-02 1.172606147056470816e-01 7.640836277212026406e-02 2.182118999769752622e-09 9.719864284796840836e-01
2.577825362378272530e+03 6.840558420604163814e+01 2.235553746482160653e-02 1.172488795051512545e-01 7.600336994968749649e-02 2.180905330341392896e-09 9.719764988582052512e-01
2.578832673303974389e+03 6.840574552914959838e+01 2.235685959736522649e-02 1.172565160834923431e-01 7.564648845406098110e-02 2.180662820155353147e-09 9.718995170957428487e-01
2.577443676706623592e+03 6.841422689215409036e+01 2.236263082457530874e-02 1.172329063865809179e-01 7.574121711576700666e-02 2.179068310568125969e-09 9.719485136332639552e-01
2.576928235064928231e+03 6.842612891302232470e+01 2.236233875314285607e-02 1.172345405958655495e-01 7.616185149113528785e-02 2.178791438271383065e-09 9.718292136017083749e-01
2.576928235064928231e+03 6.842612891302232470e+01 2.236233875314285607e-02 1.172345405958655495e-01 7.616185149113528785e-02 2.178791438271383065e-09 9.718292136017083749e-01
2.576836760924101327e+03 6.842459630610012766e+01 2.236339522060525054e-02 1.172204337295737059e-01 7.617775205122716276e-02 2.179015000846108415e-09 9.720101131363626523e-01
2.576836760924101327e+03 6.842459630610012766e+01 2.236339522060525054e-02 1.172204337295737059e-01 7.617775205122716276e-02 2.179015000846108415e-09 9.720101131363626523e-01
2.577162771091047489e+03 6.845292638852609457e+01 2.236063197184726126e-02 1.172067120108591376e-01 7.638802251839700574e-02 2.178463315351100455e-09 9.719974210291844052e-01
2.577076281751777060e+03 6.845181376353740177e+01 2.236074754427573238e-02 1.171496137649006980e-01 7.613365669521529600e-02 2.177057413464721857e-09 9.720266919422352325e-01
2.577145657886847857e+03 6.843654613467332126e+01 2.235854874809135515e-02 1.171435224712046169e-01 7.634908111097506167e-02 2.177603934945360440e-09 9.719540525702932143e-01
2.577145657886847857e+03 6.843654613467332126e+01 2.235854874809135515e-02 1.171435224712046169e-01 7.634908111097506167e-02 2.177603934945360440e-09 9.719540525702932143e-01
2.577539005721368540e+03 6.842932051843220620e+01 2.235870286415106434e-02 1.171424007541330553e-01 7.555584254554843782e-02 2.177775918879541594e-09 9.720446422353834492e-01
2.576797313997335550e+03 6.842519242073409202e+01 2.235837712185335946e-02 1.171761731067707674e-01 7.615535271003980033e-02 2.178139133860654308e-09 9.721198282606940966e-01
2.576797313997335550e+03 6.842519242073409202e+01 2.235837712185335946e-02 1.171761731067707674e-01 7.615535271003980033e-02 2.178139133860654308e-09 9.721198282606940966e-01
2.576801061399976788e+03 6.841292512782258939e+01 2.235780652475166663e-02 1.171883326296644517e-01 7.613587655089847084e-02 2.177624952543511003e-09 9.720778359508067679e-01
2.576738235418723889e+03 6.841225804685431910e+01 2.235894251918667253e-02 1.171597815104555990e-01 7.654071552893185193e-02 2.179099631042317736e-09 9.722074798812332386e-01
2.576788293153483210e+03 6.841249933165968855e+01 2.235835796139432757e-02 1.171399269801736837e-01 7.714598446313426783e-02 2.181498717803875230e-09 9.721463484453771731e-01
2.576788293153483210e+03 6.841249933165968855e+01 2.235835796139432757e-02 1.171399269801736837e-01 7.714598446313426783e-02 2.181498717803875230e-09 9.721463484453771731e-01
2.576903030382310590e+03 6.841826132108639058e+01 2.236450310389085858e-02 1.171562342858627898e-01 7.729461851972069253e-02 2.181485995905842311e-09 9.721635534931513112e-01
2.576692314576836907e+03 6.841564217687010796e+01 2.236409391489953963e-02 1.171599112787587993e-01 7.740869724986121359e-02 2.183329020299336320e-09 9.722265806029101176e-01
2.576707059649658277e+03 6.841552519165405499e+01 2.236087589781148716e-02 1.171949103708112561e-01 7.729815325458257169e-02 2.182474692860715866e-09 9.722230204678097287e-01
2.576707059649658277e+03 6.841552519165405499e+01 2.236087589781148716e-02 1.171949103708112561e-01 7.729815325458257169e-02 2.182474692860715866e-09 9.722230204678097287e-01
